image_loc,label
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-20714_2.png,r _ { 5 } r _ { 1 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-58194_0.png,\int _ { c } ^ { b } n ( x )
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-80159_1.png,\frac { 1 } { \sqrt { I } }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/KME2G3_11_sub_30.png,\sum _ { i = 2 n + 3 m } ^ { 1 0 } i x
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/200923-1254-159.png,\sum { \mbox { u } }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-75501_0.png,- 1
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/formulaire039-equation057.png,p ^ { - v _ p ( r ) }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-50842_0.png,0 2
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-36599_2.png,x ^ { 0 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_LaTeX_data_CROHME_2019-5556.png,g ^ { i j }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_LaTeX_data_CROHME_2019-8120.png,x ^ { ( k ) }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/form_044_E350.png,\sum f _ n
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/200923-1553-133.png,\left [ { v \mbox { l } } \right ]
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/form_023_E180.png,- \frac { 3 + z ^ 2 } { 8 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-7222_2.png,\frac { R } { ( g ) }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/200926-131-236.png,\phi
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-63497_1.png,( l )
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_LaTeX_data_CROHME_2019-40175.png,( m )
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/200923-1253-28.png,\sqrt { \Delta }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-53804_1.png,\int _ { 0 } ^ { \infty } \sqrt { d }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-25054_1.png,7 9 2
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-54724_2.png,\frac { n ^ { 4 } } { 0 ^ { 3 } }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-84606_1.png,x _ { 3 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-9234_1.png,x a
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/2009210-947-99.png,2 0
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-22725_0.png,p _ { 2 } ^ { \phi _ { 2 } }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_LaTeX_data_CROHME_2019-41514.png,\frac { 1 + 4 + 6 } { 3 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/200925-1126-43.png,\frac { \pi r ^ 2 h } { 3 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/200923-1553-180.png,{ 6 1 k }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/RIT_2014_272.png,4 0
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/form_5_674_E3366.png,y = x ^ { 1 1 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-18992_0.png,i ^ { \beta }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-61352_1.png,2 d
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/200923-1556-83.png,\frac { { \cdots + { Y } _ { P } } } { { \mbox { p } } ^ { \mbox { I } } }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-73213_1.png,b y
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/formulaire003-equation011.png,1 0 ^ { 6 4 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-3294_1.png,( t )
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-16152_1.png,n _ { 0 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-74398_2.png,L ^ { 2 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/formulaire015-equation018.png,1 0 ^ { 5 8 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/2009213-139-179.png,\left ( 5 . 0 \right )
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/RIT_2014_285.png,m i l l i
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-53430_2.png,\frac { 5 } { 5 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/MfrDB3018.png,\sqrt { 5 } { 5 5 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-57801_1.png,"c , y"
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/MfrDB0912.png,\sqrt { 5 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-77090_2.png,( c )
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-11099_1.png,d x d V
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-38918_1.png,4 1
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-56722_1.png,a ^ { 3 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_LaTeX_data_CROHME_2019-17244.png,i \frac { k } { i }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-43466_1.png,5 1
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-23642_0.png,1 1
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-85461_0.png,e ^ { e }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-31422_2.png,7 7
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_LaTeX_data_CROHME_2019-1476.png,\frac { \gamma } { 2 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-42845_0.png,\frac { c } { a }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-77185_2.png,\theta _ { 1 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/20_em_32.png,\frac { \pi } { 3 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_LaTeX_data_CROHME_2019-10751.png,\frac { 1 } { \sqrt { 1 - x ^ { 2 } } }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-43730_1.png,( z )
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-78605_2.png,( a )
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-12942_0.png,[ a ]
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-53871_0.png,x d x
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/formulaire028-equation053.png,f ( i )
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-12267_2.png,a _ { a }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-33577_0.png,t _ { 7 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/200923-1254-352.png,\sum { d }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-79699_2.png,\int _ { 0 } ^ { 1 } f
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-12959_2.png,d \alpha
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/MfrDB1805.png,{ x ^ { y } } - { y ^ { x } }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/200923-1253-213.png,{ g \sum { \mbox { A } } }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-22084_2.png,m l ^ { 0 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-63579_2.png,y _ { t }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/2009220-1327-78.png,\frac { x _ 1 } { \frac { x _ 2 } { \frac { x _ 3 } { x _ 4 } } }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-41552_0.png,2 8
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_LaTeX_data_CROHME_2019-29142.png,V _ { \mathrm { C B } }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_LaTeX_data_CROHME_2019-38816.png,\tan \phi _ { 1 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-29528_2.png,1 1
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-4437_0.png,( y )
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-8636_0.png,( P ) ^ { \pi }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-50179_2.png,( d )
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/formulaire005-equation006.png,e ^ { X } e ^ { Y }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-20577_2.png,d ^ { \prime }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-67011_0.png,\alpha _ { n }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-5045_0.png,m ^ { 2 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/formulaire015-equation051.png,\sqrt { 2 9 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/200923-1254-330.png,\sum _ { { g = z } } ^ { \sqrt { \mbox { j } } } { \mbox { L } }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-20678_0.png,x _ { 0 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-32091_2.png,f ^ { ( f ) }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/2009210-947-38.png,\frac { 4 } { 3 } \pi r ^ 3
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-26325_0.png,2 2
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/28_em_125.png,\frac { 2 } { \sqrt { 2 + \sqrt { 2 } } }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-16480_1.png,\sqrt { 3 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_LaTeX_data_CROHME_2019-40476.png,\mu = \frac { M } { m }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-13052_0.png,7 X q
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-78206_1.png,1 1
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-25413_0.png,( n )
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_LaTeX_data_CROHME_2019-24082.png,y / x
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/200923-1556-46.png,\sum _ { { b = P } } ^ { k } { { { - \mbox { v } } - m } }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-84097_1.png,y _ { y }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/MfrDB3567.png,\sqrt { n } { \frac { n + 1 } { { ( n - 1 ) ^ { 2 } } } }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-81593_2.png,- \frac { 3 } { 8 } c ^ { 5 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/2009210-947-225.png,\left ( \mbox { L } \right )
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-25693_1.png,( a )
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/200922-947-46.png,\left ( \int t d d \right )
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-45027_1.png,k ^ { 1 } y ^ { 1 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/200923-1254-229.png,{ - \mbox { i } }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-44249_1.png,f a
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-64162_1.png,n u
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-44906_1.png,0 1
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-44973_0.png,"- \frac { 1 } { 2 } , 0"
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-43920_0.png,v ^ { 3 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/200926-1617-161.png,\mbox { C }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-8743_2.png,- a
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-62588_2.png,d ^ { 2 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-37381_0.png,4 9
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-59185_2.png,\int _ { x } ^ { n } f ( x )
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_LaTeX_data_CROHME_2019-53808.png,r _ { k + 1 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/2009212-952-111.png,{ \mbox { N } } ^ { { \mbox { B } + \mbox { E } } }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/formulaire005-equation021.png,\frac { \beta } { \alpha - 1 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/MfrDB2045.png,\sqrt { 5 } { 5 5 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-85998_0.png,n ^ { n }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-62171_0.png,x ^ { q }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-28361_2.png,4 3
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-31080_0.png,2 0
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-48169_1.png,k _ { 2 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/TrainData2_26_sub_43.png,\frac { 2 \tan \alpha } { 1 - \tan ^ { 2 } \alpha }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/2009213-137-81.png,p
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-10281_1.png,z ^ { 2 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-26663_0.png,1 1 6
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-75918_0.png,( a )
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-10992_2.png,2 \gamma
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-19376_0.png,n b
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-29182_2.png,y _ { 7 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-5265_2.png,x ^ { \prime }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_LaTeX_data_CROHME_2019-4274.png,\phi = \pi
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_LaTeX_data_CROHME_2019-38691.png,q _ { o r }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-73581_0.png,\int d ^ { 1 } y
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-45367_2.png,\int x ^ { 4 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-40403_2.png,\sqrt { 6 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-70693_2.png,\frac { 9 } { 9 ! }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-47270_1.png,2 w
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-12992_0.png,\int G
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-76821_1.png,( n )
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_LaTeX_data_CROHME_2019-44976.png,{ I _ { A B } }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-34512_0.png,8 6
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-15260_2.png,( 3 )
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/200922-949-210.png,\theta
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-11605_0.png,y _ { L }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-4600_2.png,\pi ^ { 2 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/formulaire034-equation016.png,\frac { e } { 3 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-24395_2.png,x ^ { 3 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-69729_2.png,\int ( 2 ^ { x } - 3 x ^ { x } )
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_LaTeX_data_CROHME_2019-59535.png,C _ { 1 k }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-3385_0.png,f ( u _ { t } )
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-27325_1.png,\frac { d } { d x } 2 8
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-36165_1.png,1 1
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-23881_0.png,f ( z + h )
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/200922-949-109.png,o
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-5064_1.png,\frac { 2 } { \sqrt { 2 } }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/200923-1253-156.png,\frac { { \cdots - H } } { { \mbox { V } \sum { T } } }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-71153_2.png,9 0
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-47500_0.png,z y
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-60054_2.png,i ^ { 3 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/511_em_273.png,\  x = \beta
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-85490_2.png,n _ { 5 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/form_5_774_E3869.png,\sqrt { m } \theta
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-41591_0.png,( \theta )
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_LaTeX_data_CROHME_2019-36233.png,"I _ { r , r - 1 }"
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/form_5_773_E3863.png,\frac { 1 } { \sqrt { \gamma } }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-29414_2.png,d ^ { 2 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/KME1G3_0_sub_10.png,\int _ a ^ b \frac { \sqrt x } 2 d x
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-4083_0.png,"9 , R"
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-19128_2.png,( a )
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/200923-131-129.png,\frac { A } { \int m d n }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-29441_2.png,1 6
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-6093_0.png,( \frac { 1 } { 2 } ) ^ { 2 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-43236_1.png,5 3
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_LaTeX_data_CROHME_2019-3141.png,| b _ { 3 3 } |
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-63022_0.png,( e )
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-13097_0.png,\sqrt { G }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/KME2G3_29_sub_74.png,\int _ { \log 3 } ^ 0 \frac 1 { e ^ t + 1 } d t
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/rit_4250_4.png,\log _ { 2 } x
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-5687_0.png,\frac { 0 } { u }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/formulaire026-equation006.png,2 6 ^ { 1 0 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/200926-1550-76.png,{ u } _ { { \mbox { c } } _ { \mu } }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/2009212-1031-30.png,\left [ s \right ]
