	image_loc	label
181	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/2009213-139-56_0.bmp	2 \alpha + 3 \sqrt { \beta }
182	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/2009212-1031-0_0.bmp	- u
183	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200922-947-107_0.bmp	\sqrt { j }
184	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200924-1331-30_0.bmp	\frac { - b + \sqrt { b ^ { 2 } - 4 a c } } { 2 a }
185	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/2009212-1031-87_0.bmp	\frac { q } { n }
186	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/2009212-1031-14_0.bmp	X
187	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200924-1312-241_0.bmp	X ^ { Y }
188	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB2856_0.bmp	( \frac { 1 } { m ^ { 2 } } - \frac { 3 m } { n } + \frac { 2 } { m n } )
189	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/KME2G3_11_sub_81_0.bmp	\pi \int _ { c } ^ { d } \{ g ( y ) \} ^ { 2 } d y
190	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/2009213-139-138_0.bmp	[ \frac { h } { E } ]
191	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/96_rosario_0.bmp	y = a S ( t ) = a \int _ { 0 } ^ { t } \sin ( \frac { 1 } { 2 } \pi s ^ { 2 } ) d s
192	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/KME1G3_11_sub_21_0.bmp	A = \sqrt { a + \frac { 1 } { \sqrt { a + \frac { 1 } { \sqrt { a } } } } } + \sqrt { b }
193	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/2009213-139-13_0.bmp	\sqrt { 1 + \sqrt { 1 + z ^ { 2 } } }
194	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire007-equation048_0.bmp	y _ { 1 } + y _ { 3 } = \sqrt { z _ { 2 } }
195	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200926-1550-73_0.bmp	a ^ { b ^ { c ^ { d } } }
196	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/130_jorge_0.bmp	\frac { 1 } { 4 } + ( \frac { 1 } { 4 } ) ^ { 2 } + ( \frac { 1 } { 4 } ) ^ { 3 } + \cdots = \frac { 1 } { 3 }
197	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire024-equation027_0.bmp	t _ { 0 } = \frac { x _ { 0 } } { c }
198	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200922-949-207_0.bmp	[ \frac { B } { 7 } ] ^ { N + 6 }
199	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB0024_0.bmp	( x ^ { 2 } - 3 ) ^ { 4 } - 7 \cdot ( 8 ^ { 2 } - 3 ) ^ { 2 }
200	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire018-equation001_0.bmp	y _ { k } = f ( x _ { k + 1 } ) - f ( x _ { k } )
201	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200923-1253-197_0.bmp	o ( \sum \gamma )
202	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB0464_0.bmp	1 + 1
203	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire032-equation020_0.bmp	8 8 + 1 2 2 = 2 1 0
204	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire021-equation023_0.bmp	n _ { 1 } = 3
205	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200923-1251-201_0.bmp	7 9
206	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200923-1553-289_0.bmp	p p
207	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire003-equation069_0.bmp	0 = ( 0 , 0 , \ldots , 0 )
208	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200922-1017-1_0.bmp	\int _ { 0 } ^ { \infty } \frac { z } { \sqrt { z ^ { 3 } + 1 4 } } d z
209	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB2286_0.bmp	\frac { \sqrt { 9 9 x ^ { 7 } } } { 1 1 x ^ { 3 } }
210	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200923-1556-60_0.bmp	\frac { \beta + \gamma } { \theta }
211	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/2009212-1031-61_0.bmp	n v
212	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire001-equation068_0.bmp	Y = g ( X ) = \frac { 1 } { X }
213	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/2009210-947-223_0.bmp	u + u - V
214	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200923-1553-13_0.bmp	\sqrt { 1 + \sqrt { 1 + z ^ { 2 } } }
215	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire008-equation068_0.bmp	n _ { x } ^ { 2 } + n _ { y } ^ { 2 } + n _ { z } ^ { 2 } = 1
216	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB2346_0.bmp	\sin x = \sin ( x + 2 \pi k )
217	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire015-equation065_0.bmp	( 1 2 0 - 6 9 ) - ( ( 1 7 1 + 6 0 ) \times ( 2 4 / 9 7 ) ) \neq 0
218	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200923-1251-167_0.bmp	F H
219	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire007-equation017_0.bmp	0 , 0 9 + i 0 , 1 2
220	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200923-1556-165_0.bmp	- \theta - w ^ { N }
221	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire032-equation063_0.bmp	x = \frac { z - 3 } { - z - 3 } = \frac { 3 - z } { 3 + z }
222	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200923-1251-224_0.bmp	f _ { z } ^ { q } ( j )
223	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire024-equation061_0.bmp	z _ { 1 } = 1 + \sqrt { 2 }
224	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200923-1556-3_0.bmp	\sum s ^ { Y }
225	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB1200_0.bmp	Y = A X ^ { 2 }
226	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire035-equation051_0.bmp	2 ^ { ( n - 1 ) }
227	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200923-1553-51_0.bmp	( 9 )
228	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire036-equation031_0.bmp	a ^ { 2 k }
229	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire028-equation071_0.bmp	f ( x ) = \sqrt { x }
230	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200922-947-3_0.bmp	\log v
231	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire017-equation037_0.bmp	u _ { p _ { i } , q _ { i } }
232	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200926-131-183_0.bmp	0
233	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200926-131-165_0.bmp	\sqrt { H } + g + c
234	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB1132_0.bmp	h = \frac { 1 } { 2 } g t ^ { 2 }
235	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire018-equation039_0.bmp	p = a ( 1 - e ^ { 2 } )
236	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200922-1017-8_0.bmp	\int \frac { \sin ( x ) + 1 } { \sqrt { \cos ^ { 3 } ( x ) + \tan ( x ) } } d x
237	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB1724_0.bmp	E _ { k } = \frac { 1 } { 2 } m _ { 1 } v _ { 1 } ^ { 2 } + \frac { 1 } { 2 } m _ { 2 } v _ { 2 } ^ { 2 }
238	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB1516_0.bmp	\sum _ { m = 0 } ^ { M } \sum _ { n = 0 } ^ { N } a _ { m , n }
239	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/KME2G3_12_sub_22_0.bmp	x _ { x } ^ { x } + y _ { y } ^ { y } + z _ { z } ^ { z } - x - y - z
240	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200922-947-19_0.bmp	x ^ { 2 } + y ^ { 2 } = z ^ { 2 }
241	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200922-949-222_0.bmp	q c e
242	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/2009213-139-245_0.bmp	\sum _ { \gamma > I } [ 2 ]
243	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/2009213-139-80_0.bmp	e ^ { \int x ^ { 2 } d x }
244	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/2009220-1327-42_0.bmp	\frac { 1 } { 3 } \pi r ^ { 2 } h
245	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200925-1126-42_0.bmp	\frac { 1 } { 3 } \pi r ^ { 2 } h
246	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire020-equation061_0.bmp	1 0 ^ { - 2 2 }
247	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/2009213-137-62_0.bmp	( \sin ( x ) ^ { 2 } + 3 \cos ( x ) ^ { 2 } ) ^ { 4 }
248	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/2009212-1031-128_0.bmp	\frac { b } { \sum N }
249	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/81_caue_0.bmp	A _ { 2 k } = \frac { 2 R A _ { k } } { 2 R + \sqrt { 4 R ^ { 2 } + A ^ { 2 } _ { k } } }
250	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB2678_0.bmp	| a + i b | = \sqrt { x ^ { 2 } + y ^ { 2 } }
251	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200926-1550-157_0.bmp	1 . 6
252	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire016-equation012_0.bmp	u _ { n } = \frac { 1 } { n }
253	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/KME2G3_29_sub_35_0.bmp	\log _ { 2 } \frac { 1 } { 2 } + \log _ { 4 } \frac { 2 } { 4 }
254	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire015-equation031_0.bmp	e ^ { - z } = \cos ( z ) - \sin ( z )
255	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire014-equation028_0.bmp	x = 3
256	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200924-1312-82_0.bmp	t ( ( \phi ) )
257	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire036-equation017_0.bmp	a = \frac { v ^ { 2 } } { r }
258	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200923-1254-57_0.bmp	g - ( \theta )
259	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200922-949-96_0.bmp	- \alpha
260	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200923-1553-222_0.bmp	9
261	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB1797_0.bmp	2 ^ { x ^ { 3 } } + 3 ^ { y ^ { x - 2 } } - 2 ^ { y + x ^ { 2 y } }
262	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/KME2G3_15_sub_74_0.bmp	\int _ { \log 3 } ^ { 0 } \frac { 1 } { e ^ { t } + 1 } d t
263	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire005-equation061_0.bmp	z = 0
264	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200923-1556-181_0.bmp	[ \sum T ]
265	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/2009212-1031-132_0.bmp	\sum _ { \Delta \geq \sum H } \cdots + \int \frac { H } { b } d T
266	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200923-1253-273_0.bmp	r _ { n } ^ { V }
267	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200923-1254-87_0.bmp	( L M )
268	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB1266_0.bmp	\int \limits _ { 0 } ^ { \infty } \frac { \sin ^ { 2 } x } { x ^ { 2 } } d x = \frac { \pi } { 2 }
269	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200923-1553-0_0.bmp	\sin ^ { 2 } ( x ) + \cos ^ { 2 } ( x ) = 1
270	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200926-1550-123_0.bmp	F
271	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/2009213-139-199_0.bmp	\sqrt { g - R }
272	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200925-1126-49_0.bmp	\cos ( 0 ) = 1
273	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/2009220-1327-121_0.bmp	4
274	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200926-1617-164_0.bmp	\sqrt { V } ^ { m - P }
275	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire038-equation012_0.bmp	a _ { p } = p - n _ { p }
276	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire031-equation053_0.bmp	g ( x + 4 ) = g ( x )
277	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/KME2G3_24_sub_35_0.bmp	\log _ { 2 } \frac { 1 } { 2 } + \log _ { 4 } \frac { 2 } { 4 }
278	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/75_leo_0.bmp	c ^ { 2 } = a ^ { 2 } + b ^ { 2 } - 2 a b \cos C
279	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB0148_0.bmp	\sqrt { 8 }
280	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200923-1553-293_0.bmp	( \cdots + f )
281	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/KME2G3_11_sub_26_0.bmp	x _ { 1 } \times x _ { 2 } \times x _ { 3 } \times x _ { 4 } = X
282	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB0604_0.bmp	\frac { 1 + 2 } { 3 }
283	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/101_Nina_0.bmp	S = ( \sum _ { i = 1 } ^ { n } \theta _ { i } - ( n - 2 ) \pi ) r ^ { 2 }
284	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/124_edwin_0.bmp	\sum _ { i = 1 } ^ { k } \frac { x ^ { a _ { i } } } { 1 - x ^ { b _ { i } } } = \frac { 1 } { 1 - x }
285	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire020-equation066_0.bmp	x ^ { 2 } + 3 x
286	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200924-1312-229_0.bmp	k _ { I _ { X } }
287	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200924-1331-268_0.bmp	R
288	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire023-equation068_0.bmp	( y _ { 2 } - y _ { 1 } ) X - ( x _ { 2 } - x _ { 1 } ) Y = x _ { 1 } y _ { 2 } - x _ { 2 } y _ { 1 }
289	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/91_david_0.bmp	\sin \theta = \frac { y } { \sqrt { x ^ { 2 } + y ^ { 2 } } }
290	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire039-equation007_0.bmp	2 p x _ { 1 }
291	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire034-equation073_0.bmp	x ^ { 1 9 } - x ^ { 1 8 } - x ^ { 1 7 } + x ^ { 2 } - 1
292	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire016-equation036_0.bmp	y = x + 3
293	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/110_edwin_0.bmp	\frac { 1 } { \frac { 1 } { 2 } ( \frac { 1 } { a } + \frac { 1 } { b } ) } = \frac { 2 a b } { a + b }
294	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200923-1556-255_0.bmp	i X
295	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/126_danilo_0.bmp	| x - \frac { p _ { n } } { q _ { n } } | \leq \frac { 1 } { q _ { n } q _ { n + 1 } } < \frac { 1 } { q _ { n } ^ { 2 } }
296	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire029-equation074_0.bmp	5 , 1 \times 1 0 ^ { 1 8 }
297	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire018-equation069_0.bmp	t _ { \gamma } ^ { k }
298	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/2009213-137-185_0.bmp	1 . 3
299	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200923-1253-156_0.bmp	\frac { \cdots - H } { V \sum T }
300	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200926-1550-110_0.bmp	\sqrt { Y }
301	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire015-equation053_0.bmp	x = - \sqrt { y - 3 }
302	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire036-equation068_0.bmp	1 + 0 i
303	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB1501_0.bmp	\lim _ { n \rightarrow \infty } \frac { n ^ { 2 } + 3 n } { 2 n ^ { 2 } + 1 } = \frac { 1 } { 2 }
304	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/94_danilo_0.bmp	\frac { a } { \sin A } = \frac { b } { \sin B } = \frac { c } { \sin C }
305	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire037-equation072_0.bmp	X _ { i , j }
306	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB1959_0.bmp	\int \limits _ { 0 } ^ { 1 } \int \limits _ { 0 } ^ { 1 } x ^ { 2 } y ^ { 2 } d x d y
307	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200926-131-44_0.bmp	\sin ( \frac { \pi } { 4 } ) = \frac { 1 } { \sqrt { 2 } }
308	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire030-equation041_0.bmp	\frac { a } { 4 }
309	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200922-949-30_0.bmp	\frac { - b + \sqrt { b ^ { 2 } - 4 a c } } { 2 a }
310	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/131_alfonso_0.bmp	f ( x ) = a _ { n } x ^ { n } + a _ { n - 1 } x ^ { n - 1 } + \cdots + a _ { 1 } x + a _ { 0 }
311	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/KME2G3_28_sub_65_0.bmp	[ \frac { 2 } { 3 } x ^ { \frac { 3 } { 2 } } ] _ { 0 } ^ { 1 }
312	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB0050_0.bmp	1 = \sin ^ { 2 } x + \cos ^ { 2 } x
313	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB1176_0.bmp	1 + 2
314	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200924-1331-43_0.bmp	\frac { \pi r ^ { 2 } h } { 3 }
315	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200926-131-93_0.bmp	- 7 z
316	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200926-131-101_0.bmp	k
317	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200926-1550-32_0.bmp	a x ^ { 4 } + b x + c = 0
318	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200923-131-227_0.bmp	y _ { \phi }
319	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire023-equation047_0.bmp	m \leq m - r
320	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB1302_0.bmp	1 + \tan ^ { 2 } y = \frac { 1 } { \cos ^ { 2 } y }
321	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/2009212-1031-121_0.bmp	6 . 7
322	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200923-1254-287_0.bmp	[ P ]
323	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200923-1556-215_0.bmp	- \sum N
324	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200923-1556-83_0.bmp	\frac { \cdots + Y _ { P } } { p ^ { I } }
325	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/2009210-947-199_0.bmp	\sqrt { \sqrt { y } }
326	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200922-947-117_0.bmp	( F ) ^ { \pi } Y
327	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire009-equation068_0.bmp	\frac { x ^ { 2 } } { n _ { x } ^ { 2 } } + \frac { y ^ { 2 } } { n _ { y } ^ { 2 } } + \frac { z ^ { 2 } } { n _ { z } ^ { 2 } } = 1
328	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200924-1312-6_0.bmp	\sum _ { n = 1 } ^ { N } ( - 1 ) ^ { n } \sin ( n x )
329	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/89_leissi_0.bmp	x ^ { \prime } = x \cos \theta + y \sin \theta
330	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire014-equation023_0.bmp	\frac { x ^ { 2 } + y ^ { 2 } } { a ^ { 2 } } - \frac { z ^ { 2 } } { c ^ { 2 } } + 1 = 0
331	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200924-1331-29_0.bmp	\sqrt { 1 }
332	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/126_Fabricio_0.bmp	| x - \frac { p _ { n } } { q _ { n } } | \leq \frac { 1 } { q _ { n } q _ { n + 1 } } < \frac { 1 } { q _ { n } ^ { 2 } }
333	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB0194_0.bmp	2 + 1 = 3
334	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire009-equation067_0.bmp	x = \alpha _ { 1 } y _ { 1 } + \ldots + \alpha _ { i - 1 } y _ { i - 1 } + \alpha _ { i + 1 } y _ { i + 1 } + \ldots \alpha _ { x n + 1 } y _ { n + 1 }
